country,iso_code,start_year,end_year,population_start,co2_start,co2_end,gdp_per_capita_start,gdp_per_capita_end,energy_intensity_start,energy_intensity_end,carbon_intensity_start,carbon_intensity_end,co2_pct,gdp_per_capita_pct,energy_intensity_pct,carbon_intensity_pct,score_decarbonization,score_prosperity,score_efficiency,score_clean,kaya_score
Argentina,ARG,2000,2022,37213986.0,143.3548126220703,183.7681427001953,14416.111343031083,18827.43506335373,1.3115744072664556e-09,1.1711599399075068e-09,0.2037347101940251,0.1835402856804967,0.2819112197137575,0.3059995594758729,-0.10705795003395685,-0.09912117819440969,43.174065023853544,36.90905086144298,43.86542143342241,57.01731117062995,45.20689430185878
Uruguay,URY,2000,2022,3266212.0,5.276981830596924,7.500854969024658,12968.388085341674,20368.03308666427,8.086366566808971e-10,7.270572124671499e-10,0.1540642257101974,0.1493744923021361,0.4214289929014543,0.5705909595415719,-0.10088516707688648,-0.03044011928429728,31.54758392487881,60.962814503779256,42.98359529669808,47.205731326328184,45.10313069433012
Mongolia,MNG,2000,2022,2455182.0,7.431863784790039,40.44316864013672,2943.0202783337445,13233.687160866091,2.35196360330977e-09,1.1796716752807846e-09,0.43731079534837,0.7650930923181274,4.441860859036089,3.4966347185207414,-0.4984311519018802,0.7495408310436057,0.0,100.0,99.77587884312574,0.0,44.95517576862515
Thailand,THA,2000,2022,63007815.0,167.35215759277344,272.5733642578125,9192.79160269246,15670.714829156475,1.2805049740864514e-09,1.2346111078003747e-09,0.2256359063478964,0.1963954314326133,0.6287412614128298,0.7046742171949932,-0.035840443586577016,-0.12959140851544582,14.27156154893085,73.1522015631812,33.69149194093958,61.37020121649226,44.650367547785535
North Korea,PRK,2000,2022,23665909.0,69.16504669189453,56.28948211669922,1595.4610221394837,1537.81339567409,8.060034155954027e-09,4.492852027445948e-09,0.2272691058850899,0.3094352054408439,-0.18615710089160112,-0.036132268770871764,-0.4425765523428913,0.361536598807663,82.17975840763341,5.806157384466203,91.79665033469874,0.0,44.46479693534632
Malaysia,MYS,2000,2022,22967817.0,122.88138580322266,281.8838195800781,13314.42213811613,25293.89546749212,2.0023033399650206e-09,1.5445911531782962e-09,0.2006846647262288,0.2079542544132342,1.293950525846735,0.8997366318348515,-0.22859282989295737,0.03622394215782487,0.0,90.88514834862285,61.22754712756534,37.68229397745359,44.387370007032175
Myanmar,MMR,2000,2022,45290850.0,10.219367980957031,31.63866424560547,1856.7446611180849,5413.736194465179,5.270619799289709e-10,4.6049986889493463e-10,0.2305683508221102,0.2360794604175208,2.095951168855214,1.915713887770203,-0.1262889632885424,0.023902281365852193,0.0,100.0,46.61270904122034,39.442531233449685,44.18317461660649
Bangladesh,BGD,2000,2022,134544303.0,26.53926658630371,102.14740753173828,1492.6257739058635,5066.236439093024,6.784775537981989e-10,5.96839231751095e-10,0.1947767804198914,0.1994388966732598,2.848915990182417,2.394177246340743,-0.12032575225235198,0.023935688038985006,0.0,100.0,45.760821750336,39.43775885157358,44.0116040629606
Sri Lanka,LKA,2000,2022,19293056.0,9.99037265777588,18.37696075439453,5936.942227763191,11156.07570640025,4.674855698394139e-10,3.8236528570341576e-10,0.186573359193698,0.18866156306881,0.8394669932648664,0.8790945369538193,-0.18208109432177297,0.011192401123807006,0.0,89.00859426852902,54.583013474538994,41.25822841088472,43.483308364761236
Cote d'Ivoire,CIV,2000,2022,17699007.0,6.630064010620117,14.504321098327637,2333.328286214023,3996.446119664929,8.059771276079361e-10,6.455156245366141e-10,0.1991912500468457,0.1849756149936167,1.1876592858069603,0.7127663275146862,-0.1990894003996821,-0.07136676460379551,0.0,73.88784795588055,57.01277148566887,53.05239494339936,43.13761502195375
Indonesia,IDN,2000,2022,216077789.0,281.054443359375,758.0205078125,5268.01054858998,12552.763417037906,1.0227521559678342e-09,7.854768229918399e-10,0.2414144651890084,0.275719776142167,1.697059326840972,1.382828071670764,-0.23199690324921368,0.14210130667315335,0.0,100.0,61.71384332131625,22.55695618954952,42.982007711650624
Zimbabwe,ZWE,2000,2022,11892055.0,13.81453800201416,12.231844902038574,2250.662682185711,1611.8916893152625,1.9341474002626948e-09,2.2203379068739862e-09,0.2668575398307951,0.2126897381681434,-0.11456721171166413,-0.28381462843206334,0.1479672679406033,-0.20298396551582376,76.21393430930534,0.0,7.433247437056673,71.85485221654625,42.3145428343395
Cameroon,CMR,2000,2022,14912632.0,5.588569164276123,9.792434692382812,2092.7032047729735,2993.82933317941,5.446519962634632e-10,4.3735412066039484e-10,0.328790749439236,0.270648733826885,0.7522257315842324,0.43060388417773493,-0.19700262982450442,-0.17683592288260608,3.981189034647299,48.23671674343045,56.714661403500635,68.11941755465801,41.626322565616434
Venezuela,VEN,2000,2022,24526707.0,142.90232849121094,108.42350006103516,13464.350893293584,5305.425982122081,2.3377577383508193e-09,4.316129180682851e-09,0.1851037162232675,0.1678259941864002,-0.24127548371121446,-0.6059649645075246,0.8462688027407332,-0.0933407626242756,86.77295697593453,0.0,0.0,56.19153751775366,40.07977147221877
Morocco,MAR,2000,2022,28423439.0,33.19903564453125,69.77945709228516,4807.275110200423,8348.854239141465,8.59660337628211e-10,8.559589925394444e-10,0.2826330721426641,0.2615776305129272,1.1018519284544237,0.7367123885683728,-0.004305590157827399,-0.0744974445846478,0.0,76.0647625971248,29.186512879689634,53.499634940663974,38.22840196038512
Ghana,GHA,2000,2022,19637085.0,5.31279993057251,20.745210647583008,2116.8811884757843,4387.197453497453,6.881819949598623e-10,6.978364481759051e-10,0.1857148586301715,0.2044111567786089,2.9047603746952118,1.0724816666051828,0.014028924451308671,0.10067206407899111,0.0,100.0,26.567296506955905,28.475419417286986,37.43231415571293
Syria,SYR,2000,2022,16637884.0,54.52677917480469,31.42333221435547,7525.851422933349,2330.7249203883684,1.688655909558407e-09,2.0798368083982096e-09,0.257878389245026,0.2885893150626574,-0.42370826427108466,-0.6903041543863057,0.23165222507769428,0.11909073074150112,100.0,0.0,0.0,25.8441813226427,36.461045330660674
Vietnam,VNM,2000,2022,77154016.0,53.93546676635742,322.65313720703125,2856.4042703882064,8364.751422241843,9.71712415377536e-10,1.5513176862609331e-09,0.2518595826873641,0.2494429428209388,4.982207192249389,1.9284200100656663,0.5964781983959782,-0.009595187289042288,0.0,100.0,0.0,44.22788389843461,36.05697097460865
Tunisia,TUN,2000,2022,9764940.0,19.43598747253418,30.78493309020996,7354.7672944227,10681.93323843266,1.237928618980529e-09,9.53590930026277e-10,0.2186112421436606,0.2493718029297632,0.5839140220538555,0.452382218337898,-0.22968827490910781,0.14070896118822773,18.007164828845383,50.21656530344527,61.384039272729694,22.755862687396036,35.92206430090988
Kuwait,KWT,2000,2022,1954713.0,54.979881286621094,115.84888458251952,36350.075708812496,47709.022609583495,3.0703690370695604e-09,2.140293801919544e-09,0.2520141342607895,0.247201581225857,1.1071141274128287,0.3124875720139753,-0.3029196894317643,-0.019096361595149134,0.0,37.49887018308867,71.84566991882346,45.58519451359274,35.14015015793505
Trinidad and Tobago,TTO,2000,2022,1319781.0,24.350034713745117,37.492889404296875,18940.260572019142,25077.082157972036,4.762301356868906e-09,4.6131932049016325e-09,0.2045478360447584,0.2166511630367599,0.5397468564236942,0.3240093536526606,-0.03131010425289603,0.05917113192707207,21.687761964692147,38.546304877514594,33.04430060755658,34.40412401041827,31.352795932902175
Guatemala,GTM,2000,2022,11697592.0,9.741985321044922,18.913354873657227,5875.706392649017,8192.830587974133,6.1307309463844e-10,6.557247979386591e-10,0.2311951174777256,0.1972542751228716,0.9414271578504685,0.3943567020680313,0.06957033944765242,-0.14680605163785085,0.0,44.941518369821026,18.63280865033537,63.829435948264404,30.91930030958843
Honduras,HND,2000,2022,6577781.0,5.031507968902588,11.742018699645996,3228.9471764110117,4753.327922338559,9.378534307571999e-10,1.0428456330508511e-09,0.2525938911167542,0.2263769549844376,1.3336977248606097,0.4720983845954094,0.11194947829841928,-0.10379085581368457,0.0,52.00894405412812,12.578645957368675,57.684407973383514,29.939067198351644
Ecuador,ECU,2000,2022,12689215.0,20.949247360229492,42.065650939941406,6775.745230969765,9819.89826626047,1.211097480951749e-09,1.2724660153475654e-09,0.201185881363726,0.1888737904532776,1.0079791038125672,0.4492720625587951,0.050671837206357165,-0.06119758914985319,0.0,49.93382386898137,21.332594684806125,51.59965559283617,29.64988880241561
Oman,OMN,2000,2022,2282139.0,23.984355926513672,77.99378967285156,25469.170611430767,37493.95815149753,1.9090098771165403e-09,2.393847895582412e-09,0.2161538571022799,0.1837045928367514,2.2518609176672864,0.47213110012581017,0.25397355156600554,-0.1501211438025561,0.0,52.01191819325546,0.0,64.3030205432223,29.07873468411944
Bolivia,BOL,2000,2022,8606330.0,8.442281723022461,23.48820686340332,3965.248424938388,6472.162107370312,1.1633819364515566e-09,1.3242228715125063e-09,0.2126420392172989,0.2269210142316241,1.7822107380460879,0.6322210902765509,0.13825290733972745,0.06715029195018922,0.0,66.56555366150462,8.821013237181795,33.26424400711582,26.72165206459147
